state_index,agent_index,source_identity,scenario,seed,intersection_id,request_kind,status,call_latency_s,parallel_batch_wall_latency_s,input_tokens,cached_input_tokens,output_tokens,estimated_input_tokens,exact_intent_agreement_with_batched,independent_intent,batched_intent
13,7,S4_agentic_governed_3103|10|6a47f7b905eefa380ca2117a39bb9aa3de005d38c048ad341c2ca13ab8c422e5,S4,3103,cluster_1098574052_1098574061_247379905,scheduled+incident,ok,1.5328402609993645,1.7784787560012774,880,0,78,1043,False,bias_corridor,request_fallback
14,0,S4_agentic_governed_3108|14|294e1a58917a20d5303a9f94a3ed333eaf937ce4a58a7b876536f69b30678a4d,S4,3108,247379907,stale_peer,ok,1.0788432369990915,2.496862936997786,867,0,66,1030,True,bias_corridor,bias_corridor
14,1,S4_agentic_governed_3108|14|294e1a58917a20d5303a9f94a3ed333eaf937ce4a58a7b876536f69b30678a4d,S4,3108,252017285,stale_peer,ok,1.2037646239987225,2.496862936997786,1001,0,68,1166,False,request_fallback,request_fallback
14,2,S4_agentic_governed_3108|14|294e1a58917a20d5303a9f94a3ed333eaf937ce4a58a7b876536f69b30678a4d,S4,3108,256201389,stale_peer,ok,1.5774966590033728,2.496862936997786,856,0,66,1019,False,request_fallback,request_fallback
14,3,S4_agentic_governed_3108|14|294e1a58917a20d5303a9f94a3ed333eaf937ce4a58a7b876536f69b30678a4d,S4,3108,26110729,stale_peer,ok,1.6985508649995609,2.496862936997786,922,0,68,1086,False,request_fallback,bias_corridor
14,4,S4_agentic_governed_3108|14|294e1a58917a20d5303a9f94a3ed333eaf937ce4a58a7b876536f69b30678a4d,S4,3108,280120513,stale_peer,ok,1.4635637850005878,2.496862936997786,976,0,66,1141,False,request_fallback,keep_local_plan
14,5,S4_agentic_governed_3108|14|294e1a58917a20d5303a9f94a3ed333eaf937ce4a58a7b876536f69b30678a4d,S4,3108,32319828,stale_peer,ok,1.2681189180002548,2.496862936997786,856,0,66,1019,False,request_fallback,request_fallback
14,6,S4_agentic_governed_3108|14|294e1a58917a20d5303a9f94a3ed333eaf937ce4a58a7b876536f69b30678a4d,S4,3108,62426694,stale_peer,ok,2.445402060999186,2.496862936997786,917,0,66,1081,False,bias_corridor,keep_local_plan
14,7,S4_agentic_governed_3108|14|294e1a58917a20d5303a9f94a3ed333eaf937ce4a58a7b876536f69b30678a4d,S4,3108,cluster_1098574052_1098574061_247379905,stale_peer,ok,1.4450505189997784,2.496862936997786,880,0,78,1043,False,request_fallback,request_fallback
15,0,S0_agentic_governed_2107|29|7e75a0f6af5da011fab7121f4a4631a3f7a6428616871ca98e41c564348b7133,S0,2107,247379907,scheduled,ok,1.4915242600000056,2.1596231580006133,865,0,64,1028,False,keep_local_plan,bias_corridor
15,1,S0_agentic_governed_2107|29|7e75a0f6af5da011fab7121f4a4631a3f7a6428616871ca98e41c564348b7133,S0,2107,252017285,scheduled,ok,1.216731094998977,2.1596231580006133,994,0,64,1159,False,keep_local_plan,request_fallback
15,2,S0_agentic_governed_2107|29|7e75a0f6af5da011fab7121f4a4631a3f7a6428616871ca98e41c564348b7133,S0,2107,256201389,scheduled,ok,1.299510177999764,2.1596231580006133,860,0,64,1023,True,keep_local_plan,keep_local_plan
15,3,S0_agentic_governed_2107|29|7e75a0f6af5da011fab7121f4a4631a3f7a6428616871ca98e41c564348b7133,S0,2107,26110729,scheduled,ok,1.3216516479988059,2.1596231580006133,925,0,66,1089,False,bias_corridor,coordinate_offset
15,4,S0_agentic_governed_2107|29|7e75a0f6af5da011fab7121f4a4631a3f7a6428616871ca98e41c564348b7133,S0,2107,280120513,scheduled,ok,1.1738832629998797,2.1596231580006133,970,0,66,1135,False,bias_corridor,bias_corridor
15,5,S0_agentic_governed_2107|29|7e75a0f6af5da011fab7121f4a4631a3f7a6428616871ca98e41c564348b7133,S0,2107,32319828,scheduled,ok,2.1313555110027664,2.1596231580006133,854,0,64,1017,False,keep_local_plan,keep_local_plan
15,6,S0_agentic_governed_2107|29|7e75a0f6af5da011fab7121f4a4631a3f7a6428616871ca98e41c564348b7133,S0,2107,62426694,scheduled,ok,1.9025811339997745,2.1596231580006133,922,0,64,1086,False,keep_local_plan,bias_cross_street
15,7,S0_agentic_governed_2107|29|7e75a0f6af5da011fab7121f4a4631a3f7a6428616871ca98e41c564348b7133,S0,2107,cluster_1098574052_1098574061_247379905,scheduled,ok,1.9985851740020735,2.1596231580006133,881,0,76,1044,False,keep_local_plan,bias_cross_street
16,0,S1_agentic_governed_3108|21|fde41f9f846e03030954b067ba1f9c5f201304e89f5ab8a452372baa41c3f2b3,S1,3108,247379907,scheduled,ok,2.1628423139991355,2.166747885999939,866,0,66,1029,False,bias_corridor,bias_corridor
16,1,S1_agentic_governed_3108|21|fde41f9f846e03030954b067ba1f9c5f201304e89f5ab8a452372baa41c3f2b3,S1,3108,252017285,scheduled,ok,1.5392568730021594,2.166747885999939,999,0,64,1164,False,keep_local_plan,request_fallback
16,2,S1_agentic_governed_3108|21|fde41f9f846e03030954b067ba1f9c5f201304e89f5ab8a452372baa41c3f2b3,S1,3108,256201389,scheduled,ok,1.6232141430009506,2.166747885999939,854,0,64,1017,False,keep_local_plan,keep_local_plan
16,3,S1_agentic_governed_3108|21|fde41f9f846e03030954b067ba1f9c5f201304e89f5ab8a452372baa41c3f2b3,S1,3108,26110729,scheduled,ok,1.3623217019994627,2.166747885999939,921,0,66,1085,False,bias_corridor,bias_corridor
16,4,S1_agentic_governed_3108|21|fde41f9f846e03030954b067ba1f9c5f201304e89f5ab8a452372baa41c3f2b3,S1,3108,280120513,scheduled,ok,1.2388767080010439,2.166747885999939,976,0,66,1141,False,bias_corridor,keep_local_plan
16,5,S1_agentic_governed_3108|21|fde41f9f846e03030954b067ba1f9c5f201304e89f5ab8a452372baa41c3f2b3,S1,3108,32319828,scheduled,ok,1.5711566069985565,2.166747885999939,854,0,64,1017,False,keep_local_plan,keep_local_plan
16,6,S1_agentic_governed_3108|21|fde41f9f846e03030954b067ba1f9c5f201304e89f5ab8a452372baa41c3f2b3,S1,3108,62426694,scheduled,ok,1.454247096000472,2.166747885999939,915,0,64,1079,False,bias_corridor,keep_local_plan
16,7,S1_agentic_governed_3108|21|fde41f9f846e03030954b067ba1f9c5f201304e89f5ab8a452372baa41c3f2b3,S1,3108,cluster_1098574052_1098574061_247379905,scheduled,ok,1.6724482149984397,2.166747885999939,878,0,76,1041,False,keep_local_plan,request_fallback
17,0,S2_agentic_governed_2102|13|e184b480dedf1dac5a1095a7aa5ba97a4e35a18384ac88540f46429350099ab9,S2,2102,247379907,emergency,ok,1.0922428899975785,1.8722694089992729,867,0,64,1030,False,keep_local_plan,keep_local_plan
17,1,S2_agentic_governed_2102|13|e184b480dedf1dac5a1095a7aa5ba97a4e35a18384ac88540f46429350099ab9,S2,2102,252017285,emergency,ok,1.245707637997839,1.8722694089992729,994,0,66,1159,False,bias_corridor,keep_local_plan
17,2,S2_agentic_governed_2102|13|e184b480dedf1dac5a1095a7aa5ba97a4e35a18384ac88540f46429350099ab9,S2,2102,256201389,emergency,ok,1.282411067000794,1.8722694089992729,861,0,64,1024,False,keep_local_plan,keep_local_plan
17,3,S2_agentic_governed_2102|13|e184b480dedf1dac5a1095a7aa5ba97a4e35a18384ac88540f46429350099ab9,S2,2102,26110729,emergency,ok,1.2142861089996586,1.8722694089992729,927,0,64,1091,False,keep_local_plan,bias_corridor
17,4,S2_agentic_governed_2102|13|e184b480dedf1dac5a1095a7aa5ba97a4e35a18384ac88540f46429350099ab9,S2,2102,280120513,emergency,ok,1.4811185170001409,1.8722694089992729,977,0,66,1142,False,bias_corridor,keep_local_plan
17,5,S2_agentic_governed_2102|13|e184b480dedf1dac5a1095a7aa5ba97a4e35a18384ac88540f46429350099ab9,S2,2102,32319828,emergency,ok,1.4819102120018215,1.8722694089992729,855,0,64,1018,False,keep_local_plan,keep_local_plan
17,6,S2_agentic_governed_2102|13|e184b480dedf1dac5a1095a7aa5ba97a4e35a18384ac88540f46429350099ab9,S2,2102,62426694,emergency,ok,1.8407087599989609,1.8722694089992729,922,0,64,1086,False,keep_local_plan,keep_local_plan
17,7,S2_agentic_governed_2102|13|e184b480dedf1dac5a1095a7aa5ba97a4e35a18384ac88540f46429350099ab9,S2,2102,cluster_1098574052_1098574061_247379905,emergency,ok,1.4162623660013196,1.8722694089992729,879,0,76,1042,False,keep_local_plan,request_fallback
18,0,S2_agentic_governed_2105|27|7c161fa3364c05dab4212441411b170f3ab43b6f036838e67e0e6d75b47802f9,S2,2105,247379907,scheduled,ok,1.0544728499990015,1.5582348600000842,866,0,64,1029,False,bias_corridor,keep_local_plan
18,1,S2_agentic_governed_2105|27|7c161fa3364c05dab4212441411b170f3ab43b6f036838e67e0e6d75b47802f9,S2,2105,252017285,scheduled,ok,1.2343041780004569,1.5582348600000842,988,0,64,1153,False,keep_local_plan,keep_local_plan
18,2,S2_agentic_governed_2105|27|7c161fa3364c05dab4212441411b170f3ab43b6f036838e67e0e6d75b47802f9,S2,2105,256201389,scheduled,ok,1.3437595409995993,1.5582348600000842,859,0,66,1022,False,bias_corridor,keep_local_plan
18,3,S2_agentic_governed_2105|27|7c161fa3364c05dab4212441411b170f3ab43b6f036838e67e0e6d75b47802f9,S2,2105,26110729,scheduled,ok,1.1971963889991457,1.5582348600000842,926,0,66,1090,True,bias_corridor,bias_corridor
18,4,S2_agentic_governed_2105|27|7c161fa3364c05dab4212441411b170f3ab43b6f036838e67e0e6d75b47802f9,S2,2105,280120513,scheduled,ok,1.3280178399982105,1.5582348600000842,970,0,64,1135,False,keep_local_plan,keep_local_plan
18,5,S2_agentic_governed_2105|27|7c161fa3364c05dab4212441411b170f3ab43b6f036838e67e0e6d75b47802f9,S2,2105,32319828,scheduled,ok,1.1720660159990075,1.5582348600000842,854,0,64,1017,True,keep_local_plan,keep_local_plan
18,6,S2_agentic_governed_2105|27|7c161fa3364c05dab4212441411b170f3ab43b6f036838e67e0e6d75b47802f9,S2,2105,62426694,scheduled,ok,1.4150321609995444,1.5582348600000842,920,0,64,1084,True,keep_local_plan,keep_local_plan
18,7,S2_agentic_governed_2105|27|7c161fa3364c05dab4212441411b170f3ab43b6f036838e67e0e6d75b47802f9,S2,2105,cluster_1098574052_1098574061_247379905,scheduled,ok,1.5010178459997405,1.5582348600000842,878,0,76,1041,False,keep_local_plan,keep_local_plan
19,0,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,247379907,scheduled+incident,ok,1.1932964740008174,2.0582671920019493,867,0,64,1030,False,keep_local_plan,bias_corridor
19,1,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,252017285,scheduled+incident,ok,1.1404577280009107,2.0582671920019493,1002,0,64,1167,False,keep_local_plan,request_fallback
19,2,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,256201389,scheduled+incident,ok,1.833372340999631,2.0582671920019493,861,0,64,1024,False,keep_local_plan,keep_local_plan
19,3,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,26110729,scheduled+incident,ok,1.3376459530009015,2.0582671920019493,928,0,64,1092,False,keep_local_plan,bias_corridor
19,4,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,280120513,scheduled+incident,ok,1.229176856999402,2.0582671920019493,974,0,66,1139,False,bias_corridor,keep_local_plan
19,5,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,32319828,scheduled+incident,ok,1.383484130998113,2.0582671920019493,856,0,64,1019,False,keep_local_plan,keep_local_plan
19,6,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,62426694,scheduled+incident,ok,2.0165160530013964,2.0582671920019493,923,0,66,1087,False,bias_corridor,keep_local_plan
19,7,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,cluster_1098574052_1098574061_247379905,scheduled+incident,ok,1.9652781869990577,2.0582671920019493,880,0,78,1043,False,bias_corridor,keep_local_plan
20,0,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,247379907,detector_outage,ok,1.6512912799989863,2.5879521729984845,863,0,68,1026,False,request_fallback,request_fallback
20,1,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,252017285,detector_outage,ok,1.4180549070006236,2.5879521729984845,985,0,66,1150,False,request_fallback,request_fallback
20,2,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,256201389,detector_outage,ok,1.2536390109999047,2.5879521729984845,857,0,66,1020,False,request_fallback,request_fallback
20,3,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,26110729,detector_outage,ok,1.111103903996991,2.5879521729984845,918,0,66,1082,False,request_fallback,request_fallback
20,4,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,280120513,detector_outage,ok,2.546156095999322,2.5879521729984845,967,0,68,1132,False,request_fallback,request_fallback
20,5,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,32319828,detector_outage,ok,1.8038622569984,2.5879521729984845,851,0,66,1014,False,request_fallback,request_fallback
20,6,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,62426694,detector_outage,ok,1.904719546000706,2.5879521729984845,912,0,66,1076,False,request_fallback,request_fallback
20,7,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,cluster_1098574052_1098574061_247379905,detector_outage,ok,1.8578873000005842,2.5879521729984845,875,0,78,1038,False,request_fallback,request_fallback
21,0,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,247379907,emergency,ok,1.7520398209999257,1.7570099219992699,867,0,66,1030,False,bias_corridor,keep_local_plan
21,1,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,252017285,emergency,ok,1.200467527996807,1.7570099219992699,995,0,66,1160,False,request_fallback,request_fallback
21,2,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,256201389,emergency,ok,1.1557165249978425,1.7570099219992699,861,0,64,1024,False,keep_local_plan,keep_local_plan
21,3,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,26110729,emergency,ok,1.6212209529985557,1.7570099219992699,927,0,66,1091,False,request_fallback,bias_corridor
21,4,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,280120513,emergency,ok,1.3386244510002143,1.7570099219992699,977,0,64,1142,False,keep_local_plan,request_fallback
21,5,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,32319828,emergency,ok,1.47940491099871,1.7570099219992699,855,0,66,1018,False,request_fallback,request_fallback
21,6,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,62426694,emergency,ok,1.4785053550003795,1.7570099219992699,922,0,64,1086,True,keep_local_plan,keep_local_plan
21,7,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,cluster_1098574052_1098574061_247379905,emergency,ok,1.6988622089993441,1.7570099219992699,879,0,78,1042,False,request_fallback,request_fallback
22,0,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,247379907,scheduled,ok,1.0884378850023495,1.8423295709981176,865,0,66,1028,False,request_fallback,request_fallback
22,1,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,252017285,scheduled,ok,1.1207469779983512,1.8423295709981176,992,0,68,1157,False,request_fallback,request_fallback
22,2,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,256201389,scheduled,ok,1.2437092380023387,1.8423295709981176,854,0,64,1017,False,keep_local_plan,keep_local_plan
22,3,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,26110729,scheduled,ok,1.248154169999907,1.8423295709981176,919,0,66,1083,False,bias_corridor,keep_local_plan
22,4,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,280120513,scheduled,ok,1.46950000400102,1.8423295709981176,969,0,66,1134,False,bias_corridor,keep_local_plan
22,5,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,32319828,scheduled,ok,1.207596412001294,1.8423295709981176,854,0,64,1017,True,keep_local_plan,keep_local_plan
22,6,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,62426694,scheduled,ok,1.5735389820001728,1.8423295709981176,915,0,66,1079,True,request_fallback,request_fallback
22,7,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,cluster_1098574052_1098574061_247379905,scheduled,ok,1.8310495519981487,1.8423295709981176,878,0,78,1041,False,bias_corridor,request_fallback
23,0,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,247379907,scheduled+incident,ok,1.2035058959991147,1.7696895059998496,867,0,64,1030,False,keep_local_plan,keep_local_plan
23,1,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,252017285,scheduled+incident,ok,1.116405634998955,1.7696895059998496,999,0,66,1164,False,bias_corridor,keep_local_plan
23,2,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,256201389,scheduled+incident,ok,1.2317914909981482,1.7696895059998496,862,0,64,1025,False,keep_local_plan,request_fallback
23,3,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,26110729,scheduled+incident,ok,1.383271134000097,1.7696895059998496,927,0,65,1091,False,coordinate_offset,bias_corridor
23,4,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,280120513,scheduled+incident,ok,1.3993527330021607,1.7696895059998496,976,0,66,1141,False,bias_corridor,keep_local_plan
23,5,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,32319828,scheduled+incident,ok,1.7611963370000012,1.7696895059998496,856,0,64,1019,False,keep_local_plan,keep_local_plan
23,6,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,62426694,scheduled+incident,ok,1.5381967020002776,1.7696895059998496,923,0,64,1087,False,keep_local_plan,bias_cross_street
23,7,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,cluster_1098574052_1098574061_247379905,scheduled+incident,ok,1.6137028129996907,1.7696895059998496,880,0,76,1043,False,keep_local_plan,request_fallback
24,0,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,247379907,detector_outage,ok,1.2505558709999605,1.8812495670026692,863,0,66,1026,False,request_fallback,request_fallback
24,1,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,252017285,detector_outage,ok,1.1076482200005557,1.8812495670026692,985,0,66,1150,True,request_fallback,request_fallback
24,2,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,256201389,detector_outage,ok,1.6662838859992917,1.8812495670026692,857,0,66,1020,False,request_fallback,request_fallback
24,3,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,26110729,detector_outage,ok,1.349316818999796,1.8812495670026692,918,0,66,1082,False,request_fallback,bias_corridor
24,4,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,280120513,detector_outage,ok,1.38400843600175,1.8812495670026692,967,0,66,1132,False,request_fallback,request_fallback
24,5,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,32319828,detector_outage,ok,1.8541650730003312,1.8812495670026692,851,0,66,1014,False,request_fallback,keep_local_plan
24,6,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,62426694,detector_outage,ok,1.4455067070011864,1.8812495670026692,912,0,66,1076,True,request_fallback,request_fallback
24,7,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,cluster_1098574052_1098574061_247379905,detector_outage,ok,1.642385428000125,1.8812495670026692,875,0,80,1038,False,request_fallback,request_fallback
