state_index,repetition,source_identity,scenario,seed,status,latency_s,input_tokens,cached_input_tokens,output_tokens,estimated_input_tokens,output_sha256,state_mean_agent_modal_agreement,state_unique_exact_outputs,state_valid_repetitions,state_all_repetitions_valid
19,1,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,ok,3.059148565000214,2909,1792,399,3162.0,9aa5b2ec2d926b94766bc9070cc9079df4a3763cd2aaf9db3f8ee1cb44419168,0.375,5,5,True
19,2,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,ok,3.1915963259998534,2909,1792,398,3162.0,2d811280ba87c2d362c4ab8b0c0504a632ad28dbbb4206d4acdc77bd1f8b5e74,0.375,5,5,True
19,3,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,ok,3.469614912999532,2909,1792,399,3162.0,84be05efa9c7f77a7669a8e07ad70bda66e2f0d376d28291a4f63aa8ca7dfb6b,0.375,5,5,True
19,4,S2_agentic_governed_2115|10|0de54d69820f20b375fd8ae655dd45c9224d3165e422712ae9c082bb7aef181a,S2,2115,ok,3.370901728998433,2909,1792,398,3162.0,fdde7e30409375db82e5407d60e8c11d8751f45742927d02474273d4e80c6015,0.375,5,5,True
20,0,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,ok,3.5031893090017547,2839,0,407,3092.0,a73bf3e122730b0e5b716d647b44951199bb7f49b846bba7a4ecf4d75343c0dd,0.6,5,5,True
20,1,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,ok,3.4304382640002586,2839,1792,407,3092.0,dc9728df05d752606294b1190f9d9d804084cdcc16582ba3a32434fce105778f,0.6,5,5,True
20,2,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,ok,3.2380737280000176,2839,1792,407,3092.0,ca97bc3f436e4615299208f9da1645a8de2ecff89b198dc325a2b0f3676dc923,0.6,5,5,True
20,3,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,ok,3.070895165001275,2839,1792,407,3092.0,4da830f0eeae6002d8315706b9b49f9b681b7cb92f578417ed2f68940d35dce3,0.6,5,5,True
20,4,S3_agentic_governed_2117|11|475c05142e8e1ff3d485c1a79f29f4b28420549d3275d991817b3d996dffe18a,S3,2117,ok,6.925884511998447,2839,1792,407,3092.0,8c7bf0e7219a4d3cdeea9bcbd3b96903b18d8d1607559ea9dd34a32df2f689f7,0.6,5,5,True
21,0,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,ok,3.07205990500006,2908,0,401,3161.0,5685f1902c8fb74ea12561bf1ca73bc920465334caf78a58c772731832bab805,0.375,5,5,True
21,1,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,ok,3.541512779000186,2908,1792,398,3161.0,3251559583eb311fbc0a1a3e17ae3ff3b751dd6dd13cbee1c579c669ea933743,0.375,5,5,True
21,2,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,ok,3.4168225780013017,2908,1792,404,3161.0,3d844ccfd5e522a1758981df39eb6af8372a02fd13c5dc3d48d264946433f12d,0.375,5,5,True
21,3,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,ok,3.069866223002464,2908,1792,401,3161.0,607e5cba981193a5c542abdfe47de995913e06eb933d86b38d958fee5bf7f445,0.375,5,5,True
21,4,S3_agentic_governed_2102|14|4bb0821275243e33574e1af2782b9ea76f853fe277c752c291d423e084fe8ccb,S3,2102,ok,3.0372661300025356,2908,1792,401,3161.0,12333582747571b5f9534705192e4fffa1049c21ad709f214cd50130a2ed1e89,0.375,5,5,True
22,0,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,ok,3.475760845998593,2878,0,403,3131.0,2077c7ede3ca956d2302d975c544cf71c1227e9d12ba52dbbd1c83e498ab10a7,0.5,5,5,True
22,1,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,ok,2.965482930001599,2878,1792,399,3131.0,f777bf7d00b1a66b895dcd78565358e47841b3d7c8f1701624549513b3a00ae8,0.5,5,5,True
22,2,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,ok,4.148106046999601,2878,0,401,3131.0,ca44b5ea145740d424d4aeae0655c6b9cd46c1c582bd1582728bc2052a59c5db,0.5,5,5,True
22,3,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,ok,3.2501301419979427,2878,1792,402,3131.0,e9c5db8872cc7cdc68bf2b1461e410f28dbccb9218d9934c77b5235db99db5cd,0.5,5,5,True
22,4,S3_agentic_governed_2109|19|fe48f4da60adf2030babec5d83563a783d17f3e2798790400496879806586105,S3,2109,ok,3.772735680999176,2878,1792,400,3131.0,d9fc261802b05735a1ef3fb22eecf282400262e721795833787f7f125b1d47a4,0.5,5,5,True
23,0,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,ok,3.2181861710014346,2908,0,395,3161.0,2c03fb9aff44a4070a67c840442182bc6e758fc934756a7dc3ca21e59344d6c0,0.275,5,5,True
23,1,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,ok,3.4352925839993986,2908,1792,397,3161.0,47665a152bc9d51210a3f39e373357b268c3ed95f6b36c9e07bc8cacec54d099,0.275,5,5,True
23,2,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,ok,3.6103562989992497,2908,1792,401,3161.0,6fa929be0c085fe722a805e764be302d219fa2f354132215e18f58e7446b32e7,0.275,5,5,True
23,3,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,ok,3.215901194998878,2908,1792,398,3161.0,d9a48e631df83912a81a42654affde2ac35c728788f0cefd8ffc3b3d4aa4b3ee,0.275,5,5,True
23,4,S3_agentic_governed_2119|10|21c2fe7601755b8bd71ca3fd5816da92c58e17a9fd7112bb0dc6648abbbdee65,S3,2119,ok,3.0367976990019088,2908,1792,398,3161.0,e98782b887673999b1898b5e23f19c80af3276ce152a2f89e43d8c2c838dc5ad,0.275,5,5,True
24,0,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,ok,3.6167866199975833,2839,0,403,3092.0,66d7bb4e775655af85a8f0f2eea812ede7177621e86c069765bde1b00332b729,0.5,5,5,True
24,1,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,ok,4.049360555000021,2839,1792,405,3092.0,13e9e63162c3456be4d5dedd893556dda26d3a11585776844cbf7e4608d5c4e2,0.5,5,5,True
24,2,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,ok,3.3852559750012006,2839,1792,407,3092.0,1bb221b58c0aab69f65a4fa8de9bfa724af290e53f5e5f3f0be4e33b2dfef1d4,0.5,5,5,True
24,3,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,ok,3.407139297996764,2839,1792,407,3092.0,880f76e72f812d2e151f6806b7f03d2a27c2dfc2c23c4f0ad3e86803e2344944,0.5,5,5,True
24,4,S4_agentic_governed_3104|10|66374540f1bb79a7b620cca0082c5de671a54c0f9a3c3a9ace2d04a668ac0d31,S4,3104,ok,3.4435203989996808,2839,1792,407,3092.0,65daa53960b8f9f8ef313bd42f0cdf94b714e4363bcf6e6cf4adeae0395dd830,0.5,5,5,True
25,0,S4_agentic_governed_3105|16|85fc78c2325c1524fbc3e23f71adb2a8d3f74ecc3cabe35206aeecf41e9feaa3,S4,3105,ok,2.9553055690012116,2913,0,405,3166.0,c4e0168a7a44665b373cabfae346d36ad3c19abc35463ace552e6bb41b4887f3,0.275,5,5,True
25,1,S4_agentic_governed_3105|16|85fc78c2325c1524fbc3e23f71adb2a8d3f74ecc3cabe35206aeecf41e9feaa3,S4,3105,ok,4.305437893999624,2913,0,401,3166.0,24b53e7b3bd70c4e2cb0764dcbfb6760d14c027715d1e11506f213b84981e4d5,0.275,5,5,True
25,2,S4_agentic_governed_3105|16|85fc78c2325c1524fbc3e23f71adb2a8d3f74ecc3cabe35206aeecf41e9feaa3,S4,3105,ok,3.465115019997029,2913,2816,404,3166.0,30ce8f1f2d6d254f8f3c595b5096a51bb11d09b42d6233d3d1a63447d65fab69,0.275,5,5,True
25,3,S4_agentic_governed_3105|16|85fc78c2325c1524fbc3e23f71adb2a8d3f74ecc3cabe35206aeecf41e9feaa3,S4,3105,ok,3.2824159349984257,2913,2816,405,3166.0,93b62639b54895fbd27a09969ca436a33c1dc5d396ef3878c69aefa021916286,0.275,5,5,True
25,4,S4_agentic_governed_3105|16|85fc78c2325c1524fbc3e23f71adb2a8d3f74ecc3cabe35206aeecf41e9feaa3,S4,3105,ok,3.276621086999512,2913,2816,404,3166.0,e0f451f73bc7d8e62b7d7c39819210356801d199c0ab98bcdc329a7f90bb169e,0.275,5,5,True
26,0,S4_agentic_governed_3102|13|1dbf34821eef809a85a43f10fbb23421db4e0264906d5b83bb1868b243e5e0ac,S4,3102,ok,3.273060568000801,2904,0,397,3157.0,1d0c8a9a70346bf7b114a0e19058b3eee89eb7a5726c85286f664fbb724e5737,0.45,5,5,True
26,1,S4_agentic_governed_3102|13|1dbf34821eef809a85a43f10fbb23421db4e0264906d5b83bb1868b243e5e0ac,S4,3102,ok,5.235458484999981,2904,1792,402,3157.0,b1738e70e2f74980b22a2c82a7ec9ec9f4f393610f78f66a94d6f7cab752f65b,0.45,5,5,True
26,2,S4_agentic_governed_3102|13|1dbf34821eef809a85a43f10fbb23421db4e0264906d5b83bb1868b243e5e0ac,S4,3102,ok,7.428247364001436,2904,1792,399,3157.0,25505ec2fdbbeca51f74a8758ef05ef61c6a023d4a541f39ec42f1ebe22f624b,0.45,5,5,True
26,3,S4_agentic_governed_3102|13|1dbf34821eef809a85a43f10fbb23421db4e0264906d5b83bb1868b243e5e0ac,S4,3102,ok,3.533586120000109,2904,1792,403,3157.0,0171aa6a7bf0b3fc86a6ccd8af7ec31093e8b7b57964ad9d5c26763f44f3c289,0.45,5,5,True
26,4,S4_agentic_governed_3102|13|1dbf34821eef809a85a43f10fbb23421db4e0264906d5b83bb1868b243e5e0ac,S4,3102,ok,3.316737954002747,2904,1792,399,3157.0,b85e6781e473d12bb85bf957290b9df13e174452c925095b20fb3beeaa3ce16c,0.45,5,5,True
27,0,S4_agentic_governed_3102|15|35e6b18f1b5561d16b2dc51912136fe805d296f856acb27c73d83aa75d55594c,S4,3102,ok,3.171905754999898,2909,0,399,3162.0,7bc8f9d8771520c6b6f3dcb48c62366e695a3aa144308456faee4976c34ae435,0.4,5,5,True
27,1,S4_agentic_governed_3102|15|35e6b18f1b5561d16b2dc51912136fe805d296f856acb27c73d83aa75d55594c,S4,3102,ok,4.540495129996998,2909,1792,400,3162.0,b1cbe9be626145bd65966559e6f89009f0a90c0fa0853516316e311a88985b79,0.4,5,5,True
27,2,S4_agentic_governed_3102|15|35e6b18f1b5561d16b2dc51912136fe805d296f856acb27c73d83aa75d55594c,S4,3102,ok,3.497783453000011,2909,1792,401,3162.0,cb57cfb73fad90bcf5ce6361703072ff703a04267b231786033db58357b0e026,0.4,5,5,True
27,3,S4_agentic_governed_3102|15|35e6b18f1b5561d16b2dc51912136fe805d296f856acb27c73d83aa75d55594c,S4,3102,ok,3.1547352369998407,2909,1792,400,3162.0,32e58dfb2b37affe8cf82f4ee44693a1597143aba50e7e5cdcc9d115c37dea83,0.4,5,5,True
27,4,S4_agentic_governed_3102|15|35e6b18f1b5561d16b2dc51912136fe805d296f856acb27c73d83aa75d55594c,S4,3102,ok,2.869690947998606,2909,1792,400,3162.0,56e596b4132df9ecbea8b188dc57069235903e9ab04c4ad97e4ca920cbfc28f9,0.4,5,5,True
28,0,S4_agentic_governed_3110|10|cec95d60bc4ce20ddbe04791cf8adfe3645e73ac7f5bdb3acf292bd7fee00b1b,S4,3110,ok,2.864684675998433,2896,0,397,3149.0,0225c72762e1cac01b7d799a5961e878acf5876c5af06cfda5e4e0782fa0ec49,0.35000000000000003,5,5,True
28,1,S4_agentic_governed_3110|10|cec95d60bc4ce20ddbe04791cf8adfe3645e73ac7f5bdb3acf292bd7fee00b1b,S4,3110,ok,3.3726123460000963,2896,1792,399,3149.0,29b00c9de2f4a8ff7e80448adb275746ab97b3ba75d5a8fbfd10f005c6225a99,0.35000000000000003,5,5,True
28,2,S4_agentic_governed_3110|10|cec95d60bc4ce20ddbe04791cf8adfe3645e73ac7f5bdb3acf292bd7fee00b1b,S4,3110,ok,3.0687818210026307,2896,1792,397,3149.0,090b2bbe006a8922fbbe09d7881b41c5dd0df4939b2c3fe86d2d95507233bcf3,0.35000000000000003,5,5,True
28,3,S4_agentic_governed_3110|10|cec95d60bc4ce20ddbe04791cf8adfe3645e73ac7f5bdb3acf292bd7fee00b1b,S4,3110,ok,4.0643513850009185,2896,1792,399,3149.0,af4a5833cf41c9ef1b5a692dee65e633d61d9050e6d815884fd9dfd36d2b8520,0.35000000000000003,5,5,True
28,4,S4_agentic_governed_3110|10|cec95d60bc4ce20ddbe04791cf8adfe3645e73ac7f5bdb3acf292bd7fee00b1b,S4,3110,ok,6.4798238549992675,2896,1792,399,3149.0,49c074367b5f339b247c0e5fdeb86464f503a6bfbea56505f1a80241341111e3,0.35000000000000003,5,5,True
29,0,S4_agentic_governed_3101|14|ceef14ffe93c4ba10374cfd3e46d0b869ce1b941dd2e4c0d61a707d802c3e6bf,S4,3101,ok,3.6819649059980293,2912,0,399,3165.0,84f57a19573815777697911f1b7e12e8dbd2bf5b5692b9fc5448fd53f8110018,0.525,5,5,True
29,1,S4_agentic_governed_3101|14|ceef14ffe93c4ba10374cfd3e46d0b869ce1b941dd2e4c0d61a707d802c3e6bf,S4,3101,ok,3.070671351000783,2912,2816,403,3165.0,4516f7fec3eae7bd4cf1c43fe56156ec828c8efa126d62d46e0241d16d7614b8,0.525,5,5,True
29,2,S4_agentic_governed_3101|14|ceef14ffe93c4ba10374cfd3e46d0b869ce1b941dd2e4c0d61a707d802c3e6bf,S4,3101,ok,3.2217227990004176,2912,2816,403,3165.0,260ac112ef6aa150210ef7079ce966e100cde5ee9aea9b427f451bf31e6f3a08,0.525,5,5,True
29,3,S4_agentic_governed_3101|14|ceef14ffe93c4ba10374cfd3e46d0b869ce1b941dd2e4c0d61a707d802c3e6bf,S4,3101,ok,3.536108210002567,2912,2816,399,3165.0,608a61064b2b17cf3eeaaf33747007a2e48a74c90be757e849e14bf6f3167310,0.525,5,5,True
29,4,S4_agentic_governed_3101|14|ceef14ffe93c4ba10374cfd3e46d0b869ce1b941dd2e4c0d61a707d802c3e6bf,S4,3101,ok,3.067119883999112,2912,2816,403,3165.0,6c410b87acf5cbd1f4883852a5506fe1bf5e6221010541351df713f881de6ddf,0.525,5,5,True
30,0,S0_agentic_governed_2107|25|2c818a06d30cde6d7931feefd2f713a5a3edb25bc4244ed2e5ef3639c44e2bf9,S0,2107,ok,4.415452312998241,2902,0,396,3155.0,8fbd01417463a564fd99029a070301e65c1e6f3c8ef11228c521fb05f5220890,0.6,5,5,True
30,1,S0_agentic_governed_2107|25|2c818a06d30cde6d7931feefd2f713a5a3edb25bc4244ed2e5ef3639c44e2bf9,S0,2107,ok,3.8840680489993247,2902,1792,399,3155.0,0d783ff96a0084a0480e0c0aedd7a4700ffac70d0b3019779f8e7c22a042c3f3,0.6,5,5,True
30,2,S0_agentic_governed_2107|25|2c818a06d30cde6d7931feefd2f713a5a3edb25bc4244ed2e5ef3639c44e2bf9,S0,2107,ok,3.163236336000409,2902,1792,397,3155.0,3dbebee29e7fe0eb996cd8f7ff30ad2702171335c8592ccfbcf21ea149d3df19,0.6,5,5,True
30,3,S0_agentic_governed_2107|25|2c818a06d30cde6d7931feefd2f713a5a3edb25bc4244ed2e5ef3639c44e2bf9,S0,2107,ok,2.967808970999613,2902,1792,398,3155.0,572696fa25e2e7a5467dfd97f812f6d18b915c06c482678a1436bbe38b270027,0.6,5,5,True
30,4,S0_agentic_governed_2107|25|2c818a06d30cde6d7931feefd2f713a5a3edb25bc4244ed2e5ef3639c44e2bf9,S0,2107,ok,3.274806608002109,2902,1792,396,3155.0,ecf5c87f10a664e52dde7a1dc5504fd7118960bade69a42d55d24d35a7383c5b,0.6,5,5,True
31,0,S1_agentic_governed_3109|23|3bbebb05dc2fa30e724f1661de40566bad0d9f457220add89baee67044d25d87,S1,3109,ok,3.274385210002947,2916,0,395,3169.0,2986c7f2d232206c90a8424d9d1af42d609fe6315491a34e9de2471bd25d5b12,0.45,5,5,True
31,1,S1_agentic_governed_3109|23|3bbebb05dc2fa30e724f1661de40566bad0d9f457220add89baee67044d25d87,S1,3109,ok,4.3743406610010425,2916,2816,398,3169.0,c81da5e01b35ba01d24e11a238c6a97080703714d37889bffddb3b2497a89bfd,0.45,5,5,True
31,2,S1_agentic_governed_3109|23|3bbebb05dc2fa30e724f1661de40566bad0d9f457220add89baee67044d25d87,S1,3109,ok,3.2635768969994388,2916,0,395,3169.0,61aa180063bc0282fa4e70b57f670a5e8cea020fb8870dc78bf62669bb9e6f7e,0.45,5,5,True
31,3,S1_agentic_governed_3109|23|3bbebb05dc2fa30e724f1661de40566bad0d9f457220add89baee67044d25d87,S1,3109,ok,3.4287031759995443,2916,2816,404,3169.0,d1f27953abf854e339f270db73ecce1a7276d148686b13e02baff1af95e55492,0.45,5,5,True
31,4,S1_agentic_governed_3109|23|3bbebb05dc2fa30e724f1661de40566bad0d9f457220add89baee67044d25d87,S1,3109,ok,2.8701429319989984,2916,2816,400,3169.0,c329b13d2c5a99908be589178d35b69d6f74188899ee2ed7d2c76add2aeed21f,0.45,5,5,True
32,0,S2_agentic_governed_2120|13|c0c1b0cbc208a083cf11e3e50857022a06e838e1590a692e4edee7aedf749ba1,S2,2120,ok,3.0015750600032334,2887,0,399,3140.0,93a3b5d3fbd3c9e2238ff77a304695a509ecf1c5b69efdbb4d7155e482167274,0.6,5,5,True
32,1,S2_agentic_governed_2120|13|c0c1b0cbc208a083cf11e3e50857022a06e838e1590a692e4edee7aedf749ba1,S2,2120,ok,3.2224045709990605,2887,1792,397,3140.0,f2b1ec129e82556b2bd54c910a50bd672e6ee04e13f606849acb8b4ff52170e6,0.6,5,5,True
32,2,S2_agentic_governed_2120|13|c0c1b0cbc208a083cf11e3e50857022a06e838e1590a692e4edee7aedf749ba1,S2,2120,ok,3.2814437759989232,2887,1792,398,3140.0,b1c696172ed64ffc1361c0ddf3755d0e32efe84457dfff3cd937ddcd73c70c98,0.6,5,5,True
32,3,S2_agentic_governed_2120|13|c0c1b0cbc208a083cf11e3e50857022a06e838e1590a692e4edee7aedf749ba1,S2,2120,ok,3.0618924480004353,2887,1792,405,3140.0,7a60e7216536c2318b93dc6294224ad0406093b69db0ac5b766a7f40e5314ab6,0.6,5,5,True
32,4,S2_agentic_governed_2120|13|c0c1b0cbc208a083cf11e3e50857022a06e838e1590a692e4edee7aedf749ba1,S2,2120,ok,3.5048358579988417,2887,1792,399,3140.0,9b14505a3abd082dbc142c7429c3f128ec366dcc8360e85499e9a043fc50d9cf,0.6,5,5,True
33,0,S2_agentic_governed_2105|16|a068dd73a90df84be22fee6afe6f28319b8c6efd5850b4618670e30c6e68125a,S2,2105,ok,2.9506224479991943,2914,0,401,3167.0,45316f62a60fbd3d65243eebadea2836980deae71dc217e9bf77a3a6891c8d13,0.5,5,5,True
33,1,S2_agentic_governed_2105|16|a068dd73a90df84be22fee6afe6f28319b8c6efd5850b4618670e30c6e68125a,S2,2105,ok,3.0158131449970824,2914,2816,399,3167.0,e4af6424b0bc64417dfc695441a82e4bf543d58a29ee027e4543c40447e8d242,0.5,5,5,True
33,2,S2_agentic_governed_2105|16|a068dd73a90df84be22fee6afe6f28319b8c6efd5850b4618670e30c6e68125a,S2,2105,ok,3.0128150529999402,2914,2816,401,3167.0,85de2da8e8b69aada388298d8e2befd17bfa422124ca4ef77cc430aa3a2e3bb7,0.5,5,5,True
33,3,S2_agentic_governed_2105|16|a068dd73a90df84be22fee6afe6f28319b8c6efd5850b4618670e30c6e68125a,S2,2105,ok,3.0537807589971635,2914,2816,400,3167.0,db904d5148d687574d1e96e0b1eb71bd6b22114e0c3058a8d5f6b3485cafe4a3,0.5,5,5,True
33,4,S2_agentic_governed_2105|16|a068dd73a90df84be22fee6afe6f28319b8c6efd5850b4618670e30c6e68125a,S2,2105,ok,3.1154690030016354,2914,2816,402,3167.0,834c189cd9d25ba77bd6abd85e046a60628f44b895ddbe7075c95e1e4a4de13e,0.5,5,5,True
34,0,S2_agentic_governed_2113|10|71ba687979c2f041cd6d47d6433f02de2aacf2ae25b4fd81a5e2ae8fe0fcfc0c,S2,2113,ok,3.4248066039981495,2914,0,403,3167.0,9ac8cbe5146df7e773782928d6d01d2392af7bf203fd37ea6561dfc23b7d0b8c,0.35000000000000003,5,5,True
34,1,S2_agentic_governed_2113|10|71ba687979c2f041cd6d47d6433f02de2aacf2ae25b4fd81a5e2ae8fe0fcfc0c,S2,2113,ok,2.9953425470012007,2914,2816,397,3167.0,0a8d812c89e511f9c4abe4c53f1ef9be35a3496d28ef23f157bf7abfc23547eb,0.35000000000000003,5,5,True
34,2,S2_agentic_governed_2113|10|71ba687979c2f041cd6d47d6433f02de2aacf2ae25b4fd81a5e2ae8fe0fcfc0c,S2,2113,ok,2.8028707609992125,2914,2816,401,3167.0,01e8d0f4467b79b03207adf569c36b742a146344db829924fa7539431978d37e,0.35000000000000003,5,5,True
34,3,S2_agentic_governed_2113|10|71ba687979c2f041cd6d47d6433f02de2aacf2ae25b4fd81a5e2ae8fe0fcfc0c,S2,2113,ok,3.486849634999089,2914,2816,400,3167.0,bec86915ca537e37fbb6a391b236be29e50cb96fb5aedf73709f07517153d95a,0.35000000000000003,5,5,True
34,4,S2_agentic_governed_2113|10|71ba687979c2f041cd6d47d6433f02de2aacf2ae25b4fd81a5e2ae8fe0fcfc0c,S2,2113,ok,3.329680949998874,2914,2816,403,3167.0,d78c2ce691eb45cab9c2bb9c0e467c57edfa73a3b221aa36efebaca70aa5ba72,0.35000000000000003,5,5,True
35,0,S3_agentic_governed_2116|11|1eeeb12ee0dfa13b7749cd54742c321dd220086359b0955a8fc881f09b03515b,S3,2116,ok,2.9501842909994593,2839,0,407,3092.0,0196595afd5af5923c39cb8db1d9043d925806ba52dc0ea926079beaf6a37c37,0.55,5,5,True
35,1,S3_agentic_governed_2116|11|1eeeb12ee0dfa13b7749cd54742c321dd220086359b0955a8fc881f09b03515b,S3,2116,ok,4.622236704999523,2839,1792,407,3092.0,5a5da9ba40d18862a410f2b4742aa538c18e4ba0c47fe8608bf7ffe2a80a7d32,0.55,5,5,True
35,2,S3_agentic_governed_2116|11|1eeeb12ee0dfa13b7749cd54742c321dd220086359b0955a8fc881f09b03515b,S3,2116,ok,5.108465237000928,2839,0,407,3092.0,8951f63388a9ea87eeca447768caf331ff375440647534fdd058c63f61fecb88,0.55,5,5,True
35,3,S3_agentic_governed_2116|11|1eeeb12ee0dfa13b7749cd54742c321dd220086359b0955a8fc881f09b03515b,S3,2116,ok,5.126384089999192,2839,1792,407,3092.0,dc9728df05d752606294b1190f9d9d804084cdcc16582ba3a32434fce105778f,0.55,5,5,True
35,4,S3_agentic_governed_2116|11|1eeeb12ee0dfa13b7749cd54742c321dd220086359b0955a8fc881f09b03515b,S3,2116,ok,3.0295159349989262,2839,1792,407,3092.0,db7ee998895e1e0bf82c321cb6f781504a8f83468bb61940e4c860a13f304017,0.55,5,5,True
36,0,S3_agentic_governed_2115|14|8f2206f3f1b873baa203b40c40b7f3c1b80be6bb5616bfa1e5ed22eef385a587,S3,2115,ok,3.8330860899986874,2911,0,397,3164.0,664a940a1eb4e73b1eb1aca1f358e96709544449ae11c7fd9bdbecbf187b8a2c,0.6,5,5,True
36,1,S3_agentic_governed_2115|14|8f2206f3f1b873baa203b40c40b7f3c1b80be6bb5616bfa1e5ed22eef385a587,S3,2115,ok,3.573482290998072,2911,2816,397,3164.0,829c8c7c2283b7718dbec51e4fa59c887d7b830d58b05585443fc99c4164ef69,0.6,5,5,True
36,2,S3_agentic_governed_2115|14|8f2206f3f1b873baa203b40c40b7f3c1b80be6bb5616bfa1e5ed22eef385a587,S3,2115,ok,2.811495523001213,2911,2816,398,3164.0,2463ffd5da234ae7e70ef47a966b66cbbaf6b89d409f1567e9355e972a633816,0.6,5,5,True
36,3,S3_agentic_governed_2115|14|8f2206f3f1b873baa203b40c40b7f3c1b80be6bb5616bfa1e5ed22eef385a587,S3,2115,ok,2.9053700889999163,2911,2816,397,3164.0,fe632af02784f6114ecac68dccce17e0a282bde1f74f1c1b21a1db6e34137bdf,0.6,5,5,True
36,4,S3_agentic_governed_2115|14|8f2206f3f1b873baa203b40c40b7f3c1b80be6bb5616bfa1e5ed22eef385a587,S3,2115,ok,5.564529850998952,2911,2816,398,3164.0,bd362ff1412bbabb58d06fbe0da30b609e17fa1d89a191834e57a3f4cf145cb5,0.6,5,5,True
37,0,S3_agentic_governed_2109|17|87dd1b88264210d85103a2934b7db94c3000e8c566891395b6b739fec71ddb4b,S3,2109,ok,3.5647709490003763,2907,0,407,3160.0,d6b11f920c9ee92f81e0d49e3cffbedccda728c9d9f1889e86797498bec76d0d,0.475,5,5,True
37,1,S3_agentic_governed_2109|17|87dd1b88264210d85103a2934b7db94c3000e8c566891395b6b739fec71ddb4b,S3,2109,ok,3.9201027740018617,2907,1792,397,3160.0,b5b0337f2a189f98de15353e838de9d6de8bbec70e51e42b75ff241d50e988a8,0.475,5,5,True
37,2,S3_agentic_governed_2109|17|87dd1b88264210d85103a2934b7db94c3000e8c566891395b6b739fec71ddb4b,S3,2109,ok,5.039623994001886,2907,1792,401,3160.0,0c2236b31324cfc9cb729960f658404e5665baf100ec62a84accc39334046667,0.475,5,5,True
37,3,S3_agentic_governed_2109|17|87dd1b88264210d85103a2934b7db94c3000e8c566891395b6b739fec71ddb4b,S3,2109,ok,2.915749099000095,2907,1792,399,3160.0,ac399ffa5b1cf4ea265c21103dbaf5a6f507941c514768d334fcb24507d1a3dc,0.475,5,5,True
37,4,S3_agentic_governed_2109|17|87dd1b88264210d85103a2934b7db94c3000e8c566891395b6b739fec71ddb4b,S3,2109,ok,3.1044654870020167,2907,1792,401,3160.0,59feba52fe61457cb544bef731e5ad42c5a20e46147c6244606256f1e66bc502,0.475,5,5,True
38,0,S3_agentic_governed_2106|10|d525a6c613ed13ee41bb4bff17d537231689f411222e036c79e21406fc3da9fd,S3,2106,ok,3.27851298600217,2913,0,393,3166.0,5cece0771af18d0ac3d805549dfcea4f2a5614aa28c73aaadf85b4869465335a,0.675,5,5,True
